,Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
456,1830.2404809619238,-0.0009849781666666666,3.027069254612806e-06,0.006799568999999998,4.822554889958895e-06,0.03,0.01
457,1834.188376753507,-0.0009736583999999999,3.099712864121447e-06,0.006817084333333333,4.6976076772001195e-06,0.03,0.01
458,1838.1362725450902,-0.0009617842999999998,3.196263643172541e-06,0.0068347753333333336,4.786789274195777e-06,0.03,0.01
459,1842.0841683366734,-0.0009505944666666666,3.0798363564030868e-06,0.006851988666666667,4.594910759621898e-06,0.03,0.01
460,1846.0320641282565,-0.0009383556333333335,3.106683703279465e-06,0.006868900666666667,4.773974537938859e-06,0.03,0.01
461,1849.9799599198398,-0.0009276109000000001,3.1397960268144766e-06,0.006886194333333334,4.220679789902151e-06,0.03,0.01
462,1853.927855711423,-0.0009151178000000001,3.155153122538844e-06,0.006902597666666668,4.888011649831501e-06,0.03,0.01
463,1857.875751503006,-0.0009043412666666666,3.089635932525959e-06,0.0069204946666666664,4.542185768498991e-06,0.03,0.01
464,1861.8236472945894,-0.0008921183333333332,3.2975623555725065e-06,0.006937057000000001,4.65119135276118e-06,0.03,0.01
465,1865.7715430861724,-0.0008806424333333334,3.333526267916436e-06,0.006954318,4.49012798629767e-06,0.03,0.01
466,1869.7194388777557,-0.0008687215,3.196580712261154e-06,0.006970959666666667,4.5590258340522876e-06,0.03,0.01
467,1873.6673346693387,-0.0008568641666666666,3.3001822483345163e-06,0.006987713333333333,4.480384904100246e-06,0.03,0.01
468,1877.615230460922,-0.0008453087666666667,3.335502797513777e-06,0.0070046886666666665,4.502445804473614e-06,0.03,0.01
469,1881.563126252505,-0.0008330541333333334,3.295508961534707e-06,0.007020757333333334,4.565152011586145e-06,0.03,0.01
470,1885.5110220440883,-0.0008211173333333333,3.19631834390061e-06,0.007037955333333333,4.484049310859765e-06,0.03,0.01
471,1889.4589178356714,-0.0008090057,3.1715098943563156e-06,0.0070542316666666665,4.484476248373147e-06,0.03,0.01
472,1893.4068136272547,-0.0007972913333333334,3.2328220936031846e-06,0.007070809666666667,4.575006363079994e-06,0.03,0.01
473,1897.3547094188377,-0.0007853546333333332,3.3104639904735765e-06,0.007087292666666666,4.4326176865995025e-06,0.03,0.01
474,1901.302605210421,-0.0007729408999999999,3.115880499955038e-06,0.007103805666666668,4.591330005806794e-06,0.03,0.01
475,1905.250501002004,-0.0007609881666666667,3.201952165823564e-06,0.007120241666666666,4.445474915261861e-06,0.03,0.01
476,1909.1983967935873,-0.0007494168999999999,3.4131033713225476e-06,0.0071370903333333345,4.227111293648328e-06,0.03,0.01
477,1913.1462925851704,-0.0007366852666666667,3.205732728860728e-06,0.007152634666666667,4.487690373553914e-06,0.03,0.01
478,1917.0941883767537,-0.0007248280333333333,3.3466711170289124e-06,0.007169275333333332,4.345945032121618e-06,0.03,0.01
479,1921.0420841683367,-0.0007125732666666667,3.2608207651176207e-06,0.007185091666666667,4.446118219550878e-06,0.03,0.01
480,1924.98997995992,-0.0006999053333333333,3.2138559740943946e-06,0.007201367999999999,4.467418643168967e-06,0.03,0.01
481,1928.937875751503,-0.0006884612333333334,3.320499447205028e-06,0.007218184000000001,4.3320900267653735e-06,0.03,0.01
482,1932.8857715430863,-0.0006755388666666668,3.3109262020702867e-06,0.007233585666666667,4.256972072051075e-06,0.03,0.01
483,1936.8336673346694,-0.0006631889333333332,3.4327127846970035e-06,0.0072496876666666675,4.384698912759619e-06,0.03,0.01
484,1940.7815631262526,-0.0006510612666666665,3.3069392488456185e-06,0.007265804333333333,4.3099224148727084e-06,0.03,0.01
485,1944.7294589178357,-0.0006385364,3.4371382243566227e-06,0.007281841666666666,4.345390725303706e-06,0.03,0.01
486,1948.677354709419,-0.0006262658,3.1689341888611926e-06,0.007297832000000001,4.247698514097609e-06,0.03,0.01
487,1952.625250501002,-0.0006135023999999998,3.4618341535473164e-06,0.007313519333333333,4.370029697331082e-06,0.03,0.01
488,1956.5731462925853,-0.0006015815000000001,3.307243492195075e-06,0.007329764333333334,4.176590861243462e-06,0.03,0.01
489,1960.5210420841684,-0.0005883571999999999,3.377850395345144e-06,0.007344799999999999,4.356436617236582e-06,0.03,0.01
490,1964.4689378757516,-0.0005760547666666666,3.425244757029128e-06,0.0073610286666666675,4.183009071098042e-06,0.03,0.01
491,1968.4168336673347,-0.0005640544333333335,3.4699667595269735e-06,0.007376796000000001,4.1459921209122545e-06,0.03,0.01
492,1972.364729458918,-0.0005511321333333333,3.4591618805074075e-06,0.007391879666666666,4.219666245358993e-06,0.03,0.01
493,1976.312625250501,-0.0005388139000000001,3.4616262974696374e-06,0.0074075676666666675,4.271801090354669e-06,0.03,0.01
494,1980.2605210420843,-0.0005258756333333333,3.4540303268629288e-06,0.007423112999999999,4.177366115947583e-06,0.03,0.01
495,1984.2084168336673,-0.0005132553999999999,3.348002604539011e-06,0.007438499,4.227967478588251e-06,0.03,0.01
496,1988.1563126252506,-0.0005001582000000001,3.3387175521947626e-06,0.007453837333333334,4.206429945795955e-06,0.03,0.01
497,1992.1042084168337,-0.00048825220000000007,3.434733385092165e-06,0.007469811333333332,4.207332276976588e-06,0.03,0.01
498,1996.052104208417,-0.0004747886333333333,3.4476844643260992e-06,0.007484497666666667,4.162424520503473e-06,0.03,0.01
499,2000.0,-0.00046254976666666655,3.4286336898083585e-06,0.007500487666666667,4.374693652766578e-06,0.03,0.01
