,Time,Value,Alert
233,820471030.692,215.16,0.0
234,820471040.696,215.423,0.0
235,820471050.702,215.665,0.0
236,820471060.703,215.883,0.0
237,820471070.709,216.118,0.0
238,820471080.716,216.319,0.0
239,820471090.718,216.563,0.0
240,820471100.727,216.813,0.0
241,820471110.731,217.06,0.0
242,820471120.732999,217.293,0.0
243,820471130.737,217.531,0.0
244,820471140.745,217.773,0.0
245,820471150.746,218.02,0.0
246,820471160.751999,218.25,0.0
247,820471170.76,218.488,0.0
248,820471180.768,218.713,0.0
249,820471190.768999,218.929,0.0
250,820471200.77,219.173,0.0
251,820471210.775999,219.367,0.0
252,820471220.777,219.596,0.0
253,820471230.786999,219.799,0.0
254,820471240.789,220.077,0.0
255,820471250.792999,220.348,0.0
256,820471260.799,220.559,0.0
257,820471270.804,220.773,0.0
258,820471280.812,220.981,0.0
259,820471290.821999,221.197,0.0
260,820471300.823999,221.427,0.0
261,820471310.832999,221.638,0.0
262,820471320.836,221.846,0.0
263,820471330.837999,222.051,0.0
264,820471340.844,222.234,0.0
265,820471350.853999,222.456,0.0
266,820471360.862,222.65,0.0
267,820471370.865,222.847,0.0
268,820471380.867,223.025,0.0
269,820471390.871999,223.241,0.0
270,820471400.882999,223.402,0.0
271,820471410.888999,223.599,0.0
272,820471420.898,223.763,0.0
273,820471430.904,223.916,0.0
274,820471440.907,224.106,0.0
275,820471450.914999,224.264,0.0
276,820471460.916,224.401,0.0
277,820471470.925,224.52,0.0
278,820471480.929,224.684,0.0
279,820471490.930999,224.817,0.0
280,820471500.935,224.989,0.0
281,820471510.938,225.18,0.0
282,820471520.939,225.341,0.0
283,820471530.942,225.508,0.0
284,820471540.944,225.69,0.0
285,820471550.95,225.867,0.0
286,820471560.956,226.075,0.0
287,820471570.961,226.289,0.0
288,820471580.968,226.434,0.0
289,820471590.978,226.599,0.0
290,820471600.982999,226.774,0.0
291,820471610.99,226.96,0.0
292,820471620.994,227.129,0.0
293,820471631.000999,227.287,0.0
