Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
3016.432865731463,,0.0782628,5e-06,-0.0694585,5e-06,,0.01
3036.2725450901808,,0.0778508,5e-06,-0.0694966,5e-06,,0.01
3056.112224448898,,0.0774541,5e-06,-0.0695348,5e-06,,0.01
3075.9519038076155,,0.0770497,5e-06,-0.0695653,5e-06,,0.01
3095.791583166333,,0.0766454,5e-06,-0.0695882,5e-06,,0.01
3115.6312625250503,,0.076241,5e-06,-0.0696111,5e-06,,0.01
3135.470941883768,,0.0758443,5e-06,-0.0696263,5e-06,,0.01
3155.310621242485,,0.0754552,5e-06,-0.0696492,5e-06,,0.01
3175.1503006012026,,0.0750508,5e-06,-0.0696721,5e-06,,0.01
3194.98997995992,,0.0746617,5e-06,-0.069695,5e-06,,0.01
3214.8296593186374,,0.0742726,5e-06,-0.0697179,5e-06,,0.01
3234.669338677355,,0.0738835,5e-06,-0.0697255,5e-06,,0.01
3254.5090180360726,,0.0735021,5e-06,-0.0697408,5e-06,,0.01
3274.3486973947897,,0.073113,5e-06,-0.069756,5e-06,,0.01
3294.188376753508,,0.0727315,5e-06,-0.0697713,5e-06,,0.01
3314.028056112225,,0.07235,5e-06,-0.0697713,5e-06,,0.01
3333.867735470942,,0.0719609,5e-06,-0.0697713,5e-06,,0.01
3353.70741482966,,0.0715795,5e-06,-0.0697713,5e-06,,0.01
3373.547094188377,,0.071198,5e-06,-0.0697713,5e-06,,0.01
3393.3867735470944,,0.0708241,5e-06,-0.0697713,5e-06,,0.01
3413.226452905812,,0.0704503,5e-06,-0.0697713,5e-06,,0.01
3433.066132264529,,0.0700841,5e-06,-0.0697713,5e-06,,0.01
3452.905811623247,,0.0697103,5e-06,-0.069756,5e-06,,0.01
3472.7454909819644,,0.069344,5e-06,-0.0697484,5e-06,,0.01
3492.585170340681,,0.0689702,5e-06,-0.0697331,5e-06,,0.01
3512.424849699399,,0.0686116,5e-06,-0.0697179,5e-06,,0.01
3532.2645290581163,,0.0682454,5e-06,-0.0697026,5e-06,,0.01
3552.104208416834,,0.0678868,5e-06,-0.0696874,5e-06,,0.01
3571.9438877755515,,0.0675282,5e-06,-0.0696721,5e-06,,0.01
3591.7835671342687,,0.0671773,5e-06,-0.0696568,5e-06,,0.01
3611.623246492986,,0.0668187,5e-06,-0.069634,5e-06,,0.01
3631.462925851704,,0.0664678,5e-06,-0.0696187,5e-06,,0.01
3651.302605210421,,0.0661168,5e-06,-0.0695882,5e-06,,0.01
3671.1422845691386,,0.0657582,5e-06,-0.0695653,5e-06,,0.01
3690.981963927856,,0.0654149,5e-06,-0.0695348,5e-06,,0.01
3710.821643286573,,0.065064,5e-06,-0.0695119,5e-06,,0.01
3730.661322645291,,0.0647206,5e-06,-0.0694814,5e-06,,0.01
3750.501002004008,,0.0643773,5e-06,-0.0694509,5e-06,,0.01
3770.3406813627257,,0.0640416,5e-06,-0.0694127,5e-06,,0.01
3790.1803607214433,,0.0636983,5e-06,-0.0693822,5e-06,,0.01
3810.020040080161,,0.0633626,5e-06,-0.069344,5e-06,,0.01
3829.859719438878,,0.0630116,5e-06,-0.0692983,5e-06,,0.01
3849.699398797596,,0.0626836,5e-06,-0.0692677,5e-06,,0.01
3869.539078156313,,0.0623553,5e-06,-0.0692296,5e-06,,0.01
3889.3787575150304,,0.0620272,5e-06,-0.0691915,5e-06,,0.01
3909.218436873748,,0.0616915,5e-06,-0.0691381,5e-06,,0.01
3929.058116232465,,0.0613635,5e-06,-0.0690999,5e-06,,0.01
3948.897795591183,,0.061043,5e-06,-0.0690541,5e-06,,0.01
3968.7374749499,,0.060715,5e-06,-0.0690084,5e-06,,0.01
3988.5771543086175,,0.0604022,5e-06,-0.0689702,5e-06,,0.01
