Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
3472.7454909819644,,0.00273897,5e-06,0.00385286,5e-06,,0.01
3492.585170340681,,0.00276949,5e-06,0.00385286,5e-06,,0.01
3512.424849699399,,0.00279237,5e-06,0.00385286,5e-06,,0.01
3532.2645290581163,,0.00280763,5e-06,0.00385286,5e-06,,0.01
3552.104208416834,,0.00283815,5e-06,0.00385286,5e-06,,0.01
3571.9438877755515,,0.00285341,5e-06,0.00385286,5e-06,,0.01
3591.7835671342687,,0.0028763,5e-06,0.00385286,5e-06,,0.01
3611.623246492986,,0.00289918,5e-06,0.00385286,5e-06,,0.01
3631.462925851704,,0.00292207,5e-06,0.00385286,5e-06,,0.01
3651.302605210421,,0.00294496,5e-06,0.00385286,5e-06,,0.01
3671.1422845691386,,0.00296022,5e-06,0.00385286,5e-06,,0.01
3690.981963927856,,0.00298311,5e-06,0.00385286,5e-06,,0.01
3710.821643286573,,0.003006,5e-06,0.00385286,5e-06,,0.01
3730.661322645291,,0.00302888,5e-06,0.00385286,5e-06,,0.01
3750.501002004008,,0.00305177,5e-06,0.00385286,5e-06,,0.01
3770.3406813627257,,0.00306703,5e-06,0.00385286,5e-06,,0.01
3790.1803607214433,,0.00308992,5e-06,0.00385286,5e-06,,0.01
3810.020040080161,,0.00311281,5e-06,0.00385286,5e-06,,0.01
3829.859719438878,,0.00312807,5e-06,0.00385286,5e-06,,0.01
3849.699398797596,,0.00315095,5e-06,0.00385286,5e-06,,0.01
3869.539078156313,,0.00316621,5e-06,0.00385286,5e-06,,0.01
3889.3787575150304,,0.0031891,5e-06,0.00384523,5e-06,,0.01
3909.218436873748,,0.00321199,5e-06,0.00384523,5e-06,,0.01
3929.058116232465,,0.00321962,5e-06,0.00384523,5e-06,,0.01
3948.897795591183,,0.00324251,5e-06,0.00384523,5e-06,,0.01
3968.7374749499,,0.0032654,5e-06,0.00384523,5e-06,,0.01
3988.5771543086175,,0.00328065,5e-06,0.0038376,5e-06,,0.01
4008.416833667335,,0.00330354,5e-06,0.0038376,5e-06,,0.01
4028.256513026052,,0.00332643,5e-06,0.0038376,5e-06,,0.01
4048.09619238477,,0.00334169,5e-06,0.00382997,5e-06,,0.01
4067.935871743488,,0.00335695,5e-06,0.00382997,5e-06,,0.01
4087.7755511022046,,0.00337984,5e-06,0.00382997,5e-06,,0.01
4107.615230460922,,0.0033951,5e-06,0.00382234,5e-06,,0.01
4127.454909819639,,0.00341798,5e-06,0.00382234,5e-06,,0.01
4147.294589178357,,0.00342561,5e-06,0.00382234,5e-06,,0.01
4167.134268537075,,0.0034485,5e-06,0.00381471,5e-06,,0.01
4186.973947895792,,0.00347139,5e-06,0.00381471,5e-06,,0.01
4206.813627254509,,0.00347902,5e-06,0.00381471,5e-06,,0.01
4226.653306613227,,0.00350191,5e-06,0.00380708,5e-06,,0.01
4246.492985971944,,0.0035248,5e-06,0.00380708,5e-06,,0.01
4266.332665330661,,0.00353242,5e-06,0.00379945,5e-06,,0.01
4286.172344689379,,0.00355531,5e-06,0.00379945,5e-06,,0.01
4306.0120240480965,,0.00357057,5e-06,0.00379945,5e-06,,0.01
4325.851703406814,,0.00358583,5e-06,0.00379945,5e-06,,0.01
4345.691382765532,,0.00360109,5e-06,0.00379182,5e-06,,0.01
4365.531062124249,,0.00362398,5e-06,0.00379182,5e-06,,0.01
4385.370741482966,,0.00363924,5e-06,0.00379182,5e-06,,0.01
4405.210420841684,,0.00365449,5e-06,0.00378419,5e-06,,0.01
4425.050100200401,,0.00366975,5e-06,0.00378419,5e-06,,0.01
4444.889779559118,,0.00369264,5e-06,0.00377657,5e-06,,0.01
4464.729458917836,,0.00370027,5e-06,0.00377657,5e-06,,0.01
4484.5691382765535,,0.00372316,5e-06,0.00376894,5e-06,,0.01
4504.408817635271,,0.00373842,5e-06,0.00376894,5e-06,,0.01
4524.248496993989,,0.00374605,5e-06,0.00376131,5e-06,,0.01
4544.088176352706,,0.00376894,5e-06,0.00375368,5e-06,,0.01
4563.927855711423,,0.00378419,5e-06,0.00375368,5e-06,,0.01
4583.767535070141,,0.00379945,5e-06,0.00374605,5e-06,,0.01
4603.607214428858,,0.00381471,5e-06,0.00374605,5e-06,,0.01
4623.446893787575,,0.00382997,5e-06,0.00374605,5e-06,,0.01
4643.2865731462925,,0.00384523,5e-06,0.00374605,5e-06,,0.01
4663.126252505011,,0.00386049,5e-06,0.00373842,5e-06,,0.01
4682.965931863728,,0.00387575,5e-06,0.00373842,5e-06,,0.01
4702.805611222445,,0.00389101,5e-06,0.00373079,5e-06,,0.01
4722.645290581163,,0.00390628,5e-06,0.00373079,5e-06,,0.01
4742.48496993988,,0.00391391,5e-06,0.00372316,5e-06,,0.01
4762.324649298597,,0.0039368,5e-06,0.00371553,5e-06,,0.01
4782.164328657315,,0.00395206,5e-06,0.00371553,5e-06,,0.01
4802.0040080160325,,0.00395969,5e-06,0.0037079,5e-06,,0.01
4821.84368737475,,0.00397494,5e-06,0.0037079,5e-06,,0.01
4841.683366733468,,0.0039902,5e-06,0.00370027,5e-06,,0.01
4861.523046092185,,0.00400546,5e-06,0.00369264,5e-06,,0.01
4881.362725450902,,0.00402072,5e-06,0.00369264,5e-06,,0.01
4901.20240480962,,0.00403598,5e-06,0.00369264,5e-06,,0.01
4921.042084168337,,0.00405124,5e-06,0.00369264,5e-06,,0.01
4940.881763527054,,0.0040665,5e-06,0.00368501,5e-06,,0.01
4960.721442885772,,0.00407413,5e-06,0.00367738,5e-06,,0.01
4980.5611222444895,,0.00408939,5e-06,0.00367738,5e-06,,0.01
5000.400801603207,,0.00410464,5e-06,0.00366975,5e-06,,0.01
5020.240480961924,,0.00411227,5e-06,0.00366212,5e-06,,0.01
5040.080160320642,,0.00412753,5e-06,0.00366212,5e-06,,0.01
5059.919839679359,,0.00414279,5e-06,0.00365449,5e-06,,0.01
5079.759519038076,,0.00415805,5e-06,0.00364687,5e-06,,0.01
5099.599198396794,,0.00416568,5e-06,0.00364687,5e-06,,0.01
5119.438877755511,,0.00418094,5e-06,0.00363924,5e-06,,0.01
5139.2785571142285,,0.0041962,5e-06,0.00363924,5e-06,,0.01
5159.118236472947,,0.00421146,5e-06,0.00363924,5e-06,,0.01
5178.957915831664,,0.00421908,5e-06,0.00363161,5e-06,,0.01
5198.797595190381,,0.00422671,5e-06,0.00362398,5e-06,,0.01
5218.637274549099,,0.00424197,5e-06,0.00362398,5e-06,,0.01
5238.476953907816,,0.00425723,5e-06,0.00361635,5e-06,,0.01
5258.316633266533,,0.00427249,5e-06,0.00360872,5e-06,,0.01
5278.156312625251,,0.00428012,5e-06,0.00360872,5e-06,,0.01
5297.995991983968,,0.00429538,5e-06,0.00360109,5e-06,,0.01
5317.835671342686,,0.00430301,5e-06,0.00359346,5e-06,,0.01
5337.675350701404,,0.00431827,5e-06,0.00359346,5e-06,,0.01
5357.515030060121,,0.0043259,5e-06,0.00358583,5e-06,,0.01
5377.354709418838,,0.00434116,5e-06,0.00358583,5e-06,,0.01
5397.194388777555,,0.00435641,5e-06,0.00358583,5e-06,,0.01
5417.034068136273,,0.00436404,5e-06,0.0035782,5e-06,,0.01
5436.87374749499,,0.0043793,5e-06,0.00357057,5e-06,,0.01
5456.713426853708,,0.00438693,5e-06,0.00357057,5e-06,,0.01
5476.5531062124255,,0.00440219,5e-06,0.00356294,5e-06,,0.01
5496.392785571143,,0.00440982,5e-06,0.00355531,5e-06,,0.01
5516.23246492986,,0.00442508,5e-06,0.00355531,5e-06,,0.01
5536.072144288578,,0.00443271,5e-06,0.00354768,5e-06,,0.01
5555.911823647295,,0.00444034,5e-06,0.00354005,5e-06,,0.01
5575.751503006012,,0.0044556,5e-06,0.00354005,5e-06,,0.01
5595.59118236473,,0.00447085,5e-06,0.00353242,5e-06,,0.01
5615.430861723447,,0.00447848,5e-06,0.00353242,5e-06,,0.01
5635.2705410821645,,0.00448611,5e-06,0.0035248,5e-06,,0.01
5655.110220440883,,0.00450137,5e-06,0.0035248,5e-06,,0.01
5674.9498997996,,0.004509,5e-06,0.00351717,5e-06,,0.01
5694.789579158317,,0.00452426,5e-06,0.00350954,5e-06,,0.01
5714.629258517035,,0.00453189,5e-06,0.00350954,5e-06,,0.01
5734.468937875752,,0.00453952,5e-06,0.00350191,5e-06,,0.01
5754.308617234469,,0.00454715,5e-06,0.00349428,5e-06,,0.01
5774.148296593186,,0.00456241,5e-06,0.00349428,5e-06,,0.01
5793.987975951904,,0.00457767,5e-06,0.00348665,5e-06,,0.01
5813.827655310622,,0.0045853,5e-06,0.00347902,5e-06,,0.01
5833.667334669339,,0.00459293,5e-06,0.00347902,5e-06,,0.01
5853.507014028057,,0.00460055,5e-06,0.00347902,5e-06,,0.01
5873.346693386774,,0.00461581,5e-06,0.00347139,5e-06,,0.01
5893.186372745491,,0.00462344,5e-06,0.00346376,5e-06,,0.01
5913.026052104209,,0.0046387,5e-06,0.00346376,5e-06,,0.01
