Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
4484.5691382765535,,0.0508654,5e-06,-0.0834355,5e-06,,0.01
4504.408817635271,,0.0505373,5e-06,-0.0832601,5e-06,,0.01
4524.248496993989,,0.0502093,5e-06,-0.0830846,5e-06,,0.01
4544.088176352706,,0.0498812,5e-06,-0.0829091,5e-06,,0.01
4563.927855711423,,0.0495532,5e-06,-0.0827336,5e-06,,0.01
4583.767535070141,,0.0492327,5e-06,-0.0825582,5e-06,,0.01
4603.607214428858,,0.0489123,5e-06,-0.0823827,5e-06,,0.01
4623.446893787575,,0.0485995,5e-06,-0.0822072,5e-06,,0.01
4643.2865731462925,,0.0482867,5e-06,-0.0820317,5e-06,,0.01
4663.126252505011,,0.0479739,5e-06,-0.0818563,5e-06,,0.01
4682.965931863728,,0.0476687,5e-06,-0.0816808,5e-06,,0.01
4702.805611222445,,0.0473635,5e-06,-0.0814977,5e-06,,0.01
4722.645290581163,,0.0470583,5e-06,-0.0813298,5e-06,,0.01
4742.48496993988,,0.0467608,5e-06,-0.0811543,5e-06,,0.01
4762.324649298597,,0.0464633,5e-06,-0.0809712,5e-06,,0.01
4782.164328657315,,0.0461657,5e-06,-0.0808034,5e-06,,0.01
4802.0040080160325,,0.0458758,5e-06,-0.0806203,5e-06,,0.01
4821.84368737475,,0.0455782,5e-06,-0.0804448,5e-06,,0.01
4841.683366733468,,0.045296,5e-06,-0.080277,5e-06,,0.01
4861.523046092185,,0.045006,5e-06,-0.0801015,5e-06,,0.01
4881.362725450902,,0.0447314,5e-06,-0.0799184,5e-06,,0.01
4901.20240480962,,0.0444491,5e-06,-0.0797505,5e-06,,0.01
4921.042084168337,,0.0441668,5e-06,-0.0795674,5e-06,,0.01
4940.881763527054,,0.0438845,5e-06,-0.079392,5e-06,,0.01
4960.721442885772,,0.0436175,5e-06,-0.0792241,5e-06,,0.01
4980.5611222444895,,0.0433505,5e-06,-0.0790486,5e-06,,0.01
5000.400801603207,,0.0430758,5e-06,-0.0788655,5e-06,,0.01
5020.240480961924,,0.0428088,5e-06,-0.0786977,5e-06,,0.01
5040.080160320642,,0.0425494,5e-06,-0.0785222,5e-06,,0.01
5059.919839679359,,0.0422823,5e-06,-0.0783467,5e-06,,0.01
5079.759519038076,,0.0420229,5e-06,-0.0781713,5e-06,,0.01
5099.599198396794,,0.0417712,5e-06,-0.0780034,5e-06,,0.01
5119.438877755511,,0.0415118,5e-06,-0.0778279,5e-06,,0.01
5139.2785571142285,,0.0412524,5e-06,-0.0776525,5e-06,,0.01
5159.118236472947,,0.0410006,5e-06,-0.0774846,5e-06,,0.01
5178.957915831664,,0.0407565,5e-06,-0.0773091,5e-06,,0.01
5198.797595190381,,0.0405047,5e-06,-0.0771413,5e-06,,0.01
5218.637274549099,,0.0402606,5e-06,-0.0769658,5e-06,,0.01
5238.476953907816,,0.0400164,5e-06,-0.076798,5e-06,,0.01
5258.316633266533,,0.0397723,5e-06,-0.0766301,5e-06,,0.01
5278.156312625251,,0.0395358,5e-06,-0.0764546,5e-06,,0.01
5297.995991983968,,0.0392992,5e-06,-0.0762792,5e-06,,0.01
5317.835671342686,,0.0390627,5e-06,-0.0761113,5e-06,,0.01
5337.675350701404,,0.0388262,5e-06,-0.0759435,5e-06,,0.01
5357.515030060121,,0.038605,5e-06,-0.0757756,5e-06,,0.01
5377.354709418838,,0.0383685,5e-06,-0.0756001,5e-06,,0.01
5397.194388777555,,0.0381396,5e-06,-0.0754323,5e-06,,0.01
5417.034068136273,,0.0379183,5e-06,-0.0752645,5e-06,,0.01
5436.87374749499,,0.0376894,5e-06,-0.0750966,5e-06,,0.01
5456.713426853708,,0.0374606,5e-06,-0.0749211,5e-06,,0.01
5476.5531062124255,,0.0372393,5e-06,-0.0747533,5e-06,,0.01
5496.392785571143,,0.0370181,5e-06,-0.0745854,5e-06,,0.01
5516.23246492986,,0.0368121,5e-06,-0.0744176,5e-06,,0.01
5536.072144288578,,0.0365908,5e-06,-0.0742574,5e-06,,0.01
5555.911823647295,,0.0363772,5e-06,-0.0740819,5e-06,,0.01
5575.751503006012,,0.0361636,5e-06,-0.0739141,5e-06,,0.01
5595.59118236473,,0.0359576,5e-06,-0.0737538,5e-06,,0.01
5615.430861723447,,0.0357516,5e-06,-0.073586,5e-06,,0.01
5635.2705410821645,,0.035538,5e-06,-0.0734181,5e-06,,0.01
5655.110220440883,,0.035332,5e-06,-0.0732579,5e-06,,0.01
5674.9498997996,,0.035126,5e-06,-0.0730901,5e-06,,0.01
5694.789579158317,,0.0349276,5e-06,-0.0729299,5e-06,,0.01
5714.629258517035,,0.0347292,5e-06,-0.072762,5e-06,,0.01
5734.468937875752,,0.0345309,5e-06,-0.0726018,5e-06,,0.01
5754.308617234469,,0.0343249,5e-06,-0.0724339,5e-06,,0.01
5774.148296593186,,0.0341341,5e-06,-0.0722737,5e-06,,0.01
5793.987975951904,,0.0339358,5e-06,-0.0721059,5e-06,,0.01
5813.827655310622,,0.0337451,5e-06,-0.0719457,5e-06,,0.01
5833.667334669339,,0.0335543,5e-06,-0.0717854,5e-06,,0.01
5853.507014028057,,0.0333636,5e-06,-0.0716252,5e-06,,0.01
5873.346693386774,,0.0331728,5e-06,-0.071465,5e-06,,0.01
5893.186372745491,,0.0329897,5e-06,-0.0713048,5e-06,,0.01
5913.026052104209,,0.032799,5e-06,-0.0711446,5e-06,,0.01
5932.865731462926,,0.0326159,5e-06,-0.0709844,5e-06,,0.01
5952.705410821643,,0.0324328,5e-06,-0.0708241,5e-06,,0.01
5972.5450901803615,,0.0322573,5e-06,-0.0706639,5e-06,,0.01
5992.384769539079,,0.0320742,5e-06,-0.0705037,5e-06,,0.01
6012.224448897796,,0.0318987,5e-06,-0.0703511,5e-06,,0.01
6032.064128256514,,0.0317156,5e-06,-0.0701909,5e-06,,0.01
6051.903807615231,,0.0315402,5e-06,-0.0700307,5e-06,,0.01
6071.743486973948,,0.0313723,5e-06,-0.0698705,5e-06,,0.01
6091.583166332666,,0.0311967,5e-06,-0.0697179,5e-06,,0.01
6111.422845691383,,0.0310212,5e-06,-0.0695653,5e-06,,0.01
6131.2625250501005,,0.0308458,5e-06,-0.0694051,5e-06,,0.01
6151.102204408819,,0.0306855,5e-06,-0.0692449,5e-06,,0.01
6170.941883767536,,0.0305101,5e-06,-0.0690923,5e-06,,0.01
6190.781563126253,,0.0303499,5e-06,-0.0689397,5e-06,,0.01
6210.62124248497,,0.030182,5e-06,-0.0687871,5e-06,,0.01
6230.460921843688,,0.0300142,5e-06,-0.0686345,5e-06,,0.01
6250.300601202405,,0.0298539,5e-06,-0.0684819,5e-06,,0.01
6270.140280561122,,0.0296861,5e-06,-0.0683293,5e-06,,0.01
6289.97995991984,,0.0295259,5e-06,-0.0681767,5e-06,,0.01
6309.819639278558,,0.0293657,5e-06,-0.0680318,5e-06,,0.01
